MAINTENANCE_ID,START_TIME,END_TIME,PART_TYPE,MAINTENANCE_LOCAL,MAINTENANCE_TYPE,SERVICE_NAME,OBSERVATION,PART_NUMBER,MACHINERY_ID,MACHINERY_HOURMETER,OPERATION,REPAIR_TIME,START_YEAR,START_MONTH,START_DATE_CONCAT,TIME_SINCE_LAST_REPAIR
81329,2020-10-07 14:20:00,2020-10-07 14:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Desgaste,2.0,CF 07,1812,Carga,0.0,2020,10,2020-10,0.0
79403,2020-01-27 12:12:00,2020-01-27 17:00:00,DIVERSOS,Paraiso,Corretiva,CHAVE DE PARTIDA,Desgaste,1.0,CF 09,7702,Carga,4.0,2020,1,2020-1,
79403,2020-01-27 12:12:00,2020-01-27 17:00:00,DIVERSOS,Paraiso,Corretiva,MOTOR DE PARTIDA,Desgaste,1.0,CF 09,7702,Carga,4.0,2020,1,2020-1,0.0
79496,2020-01-30 12:20:00,2020-01-30 15:30:00,PEÇAS VALTRA,Paraiso,Corretiva,KIT DE VEDAÇÃO DIVERSOS TMO,Desgaste Natural,1.0,CF 09,7703,Carga,3.0,2020,1,2020-1,1.0
79504,2020-02-13 07:20:00,2020-02-13 13:30:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 RETO,Desgaste Natural,4.0,CF 09,7746,Carga,6.0,2020,2,2020-2,43.0
79504,2020-02-13 07:20:00,2020-02-13 13:30:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1/2""",Desgaste Natural,2.0,CF 09,7746,Carga,6.0,2020,2,2020-2,0.0
79505,2020-02-14 13:00:00,2020-02-14 13:30:00,FILTROS,Paraiso,Preventiva,FILTRO CAV CURTO,Revisão,2.0,CF 09,7748,Carga,0.0,2020,2,2020-2,2.0
79505,2020-02-14 13:00:00,2020-02-14 13:30:00,FILTROS,Paraiso,Preventiva,FILTRO W1135,Revisão,1.0,CF 09,7748,Carga,0.0,2020,2,2020-2,0.0
79506,2020-02-19 07:00:00,2020-02-19 08:20:00,ELETRODOS,Paraiso,Preventiva,ELETRODO 7018 X 3.25MM,Trinca na máquina,5.0,CF 09,7759,Carga,1.0,2020,2,2020-2,11.0
81003,2020-07-08 08:30:00,2020-07-08 08:50:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Vazamento no terminal  da prensa da mangueira mau prensado ,0.9,CF 09,7845,Carga,0.0,2020,7,2020-7,86.0
81003,2020-07-08 08:30:00,2020-07-08 08:50:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Vazamento no terminal  da prensa da mangueira mau prensado ,2.0,CF 09,7845,Carga,0.0,2020,7,2020-7,0.0
81535,2020-09-22 11:20:00,2020-09-22 17:30:00,PEÇAS VALTRA,,Corretiva,KIT DE VEDAÇÃO DIVERSOS TMO,Estourou o retentor do giro da grua gasto por tempo de uso e também o retentor da sapata. ,2.0,CF 09,7854,Carga,6.0,2020,9,2020-9,9.0
82423,2020-12-01 11:00:00,2020-12-01 14:00:00,ELETRODOS,,Preventiva,ELETRODO 7018 X 3.25MM,TRINCOU A BASE DO SUPORTE DA GARRA,11.0,CF 09,7931,Carga,3.0,2020,12,2020-12,77.0
82446,2021-01-26 09:30:00,2021-01-26 10:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou as mangueira do rotator desgasta de ficar em trito com os galhos e com isso veio a estourar.,4.0,CF 09,8066,Carga,0.0,2021,1,2021-1,135.0
82446,2021-01-26 09:30:00,2021-01-26 10:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Estourou as mangueira do rotator desgasta de ficar em trito com os galhos e com isso veio a estourar.,2.4,CF 09,8066,Carga,0.0,2021,1,2021-1,0.0
82441,2021-02-03 09:30:00,2021-02-03 12:00:00,PEÇAS VALTRA,,Preventiva,KIT DE VEDAÇÃO DIVERSOS TMO,Troca dos reparo do cilindro do giro da grua e fazer troca de oleo,1.0,CF 09,8102,Carga,2.0,2021,2,2021-2,36.0
82441,2021-02-03 09:30:00,2021-02-03 12:00:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Troca dos reparo do cilindro do giro da grua e fazer troca de oleo,1.0,CF 09,8102,Carga,2.0,2021,2,2021-2,0.0
82441,2021-02-03 09:30:00,2021-02-03 12:00:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,Troca dos reparo do cilindro do giro da grua e fazer troca de oleo,2.0,CF 09,8102,Carga,2.0,2021,2,2021-2,0.0
82448,2021-02-18 08:00:00,2021-02-18 09:30:00,ELETRODOS,,Corretiva,ELETRODO 7018 X 3.25MM,Trocar as dobradiça e fazer solda no chassis,4.0,CF 09,8143,Carga,1.0,2021,2,2021-2,41.0
82450,2021-02-18 16:00:00,2021-02-18 16:40:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 1'',Estourou a mangueira do torre de ficar em atrito com a gabina,2.0,CF 09,8151,Carga,0.0,2021,2,2021-2,8.0
82450,2021-02-18 16:00:00,2021-02-18 16:40:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 1""",Estourou a mangueira do torre de ficar em atrito com a gabina,3.2,CF 09,8151,Carga,0.0,2021,2,2021-2,0.0
82451,2021-03-01 17:00:00,2021-03-01 18:30:00,PEÇAS VALTRA,,Preventiva,KIT DE VEDAÇÃO DIVERSOS TMO,Vazamento no pistão da sapata interno reparo com desgaste.,1.0,CF 09,8170,Carga,1.0,2021,3,2021-3,19.0
82415,2021-03-13 11:00:00,2021-03-13 14:00:00,ELETRODOS,,Corretiva,ELETRODO 7018 X 3.25MM,QUEBROU  A SOLDA DA GARRA AO PEGAR A TORA,5.0,CF 09,8214,Carga,3.0,2021,3,2021-3,44.0
79502,2020-02-06 14:00:00,2020-02-06 15:30:00,FILTROS,Capim Branco,Preventiva,FILTRO DO MOTOR,Revisão,2.0,CF 17,778,Carga,1.0,2020,2,2020-2,
79502,2020-02-06 14:00:00,2020-02-06 15:30:00,FILTROS,Capim Branco,Preventiva,FILTRO DE AR,Revisão,1.0,CF 17,778,Carga,1.0,2020,2,2020-2,0.0
81002,2020-07-07 17:00:00,2020-07-07 17:50:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Parada para lavar a máquina ,1.0,CF 17,1002,Carga,0.0,2020,7,2020-7,224.0
81283,2020-09-09 10:00:00,2020-09-09 11:00:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Vazamento no cano de ferro da lança pegou no galho ,1.0,CF 17,1125,Carga,1.0,2020,9,2020-9,123.0
82703,2021-03-28 08:30:00,2021-03-28 17:00:00,FILTROS,,Revisão Periódica,FILTRO DE COMBUSTIVEL,Trocas e revisão geral,2.0,CF 17,1529,Carga,8.0,2021,3,2021-3,404.0
82703,2021-03-28 08:30:00,2021-03-28 17:00:00,FILTROS,,Revisão Periódica,FILTRO DO MOTOR,Trocas e revisão geral,1.0,CF 17,1529,Carga,8.0,2021,3,2021-3,0.0
82703,2021-03-28 08:30:00,2021-03-28 17:00:00,PEÇAS VALTRA,,Revisão Periódica,CORREIA DO ALTERNADOR VALTRA,Trocas e revisão geral,1.0,CF 17,1529,Carga,8.0,2021,3,2021-3,0.0
82703,2021-03-28 08:30:00,2021-03-28 17:00:00,FILTROS,,Revisão Periódica,FILTRO HIDRAULICO,Trocas e revisão geral,1.0,CF 17,1529,Carga,8.0,2021,3,2021-3,0.0
82703,2021-03-28 08:30:00,2021-03-28 17:00:00,FILTROS,,Revisão Periódica,FILTRO DE AR,Trocas e revisão geral,1.0,CF 17,1529,Carga,8.0,2021,3,2021-3,0.0
82703,2021-03-28 08:30:00,2021-03-28 17:00:00,FILTROS,,Revisão Periódica,FILTRO DA TRANSMISSÃO,Trocas e revisão geral,1.0,CF 17,1529,Carga,8.0,2021,3,2021-3,0.0
79490,2020-01-14 11:30:00,2020-01-14 16:45:00,ELETRODOS,Fazenda São José (FOL),Preventiva,"ELETRODO 6013 X 3,25MM",Desgaste,2.0,CF 18,641,Carga,5.0,2020,1,2020-1,
79492,2020-01-24 11:30:00,2020-01-24 11:40:00,DIVERSOS,Fazenda São José (FOL),Corretiva,CHAVE DE PARTIDA,Quebra ,1.0,CF 18,678,Carga,0.0,2020,1,2020-1,37.0
79235,2020-02-10 10:30:00,2020-02-10 11:00:00,TERMINAL HIDRAULICO,Fazenda São José,Corretiva,TERMINAL FJ 10-8 RETO,Desgaste,1.0,CF 18,713,Carga,0.0,2020,2,2020-2,35.0
79235,2020-02-10 10:30:00,2020-02-10 11:00:00,TERMINAL HIDRAULICO,Fazenda São José,Corretiva,TERMINAL FJ 10-8 45°,Desgaste,1.0,CF 18,713,Carga,0.0,2020,2,2020-2,0.0
79235,2020-02-10 10:30:00,2020-02-10 11:00:00,MANGUEIRA HIDRÁULICA,Fazenda São José,Corretiva,"MANGUEIRA 1/2""",Desgaste,1.0,CF 18,713,Carga,0.0,2020,2,2020-2,0.0
79227,2020-02-12 07:00:00,2020-02-12 07:30:00,DIVERSOS,Fazenda São José,Corretiva,MÃO DE OBRA EM GERAL,Vazamento Agua Interclima,1.0,CF 18,717,Carga,0.0,2020,2,2020-2,4.0
79274,2020-02-17 10:40:00,2020-02-17 11:00:00,TERMINAL HIDRAULICO,Fazenda São José,Corretiva,TERMINAL FJ 10-8 RETO,Batida da maquina no container,2.0,CF 18,735,Carga,0.0,2020,2,2020-2,18.0
79274,2020-02-17 10:40:00,2020-02-17 11:00:00,MANGUEIRA HIDRÁULICA,Fazenda São José,Corretiva,"MANGUEIRA 1/2""",Batida da maquina no container,1.0,CF 18,735,Carga,0.0,2020,2,2020-2,0.0
79286,2020-02-18 08:00:00,2020-02-18 08:40:00,TERMINAL HIDRAULICO,Fazenda São José,Corretiva,TERMINAL FJ 10-8 RETO,Desgaste,1.0,CF 18,735,Carga,0.0,2020,2,2020-2,0.0
79286,2020-02-18 08:00:00,2020-02-18 08:40:00,TERMINAL HIDRAULICO,Fazenda São José,Corretiva,TERMINAL FJ 10-8 45°,Desgaste,1.0,CF 18,735,Carga,0.0,2020,2,2020-2,0.0
79286,2020-02-18 08:00:00,2020-02-18 08:40:00,MANGUEIRA HIDRÁULICA,Fazenda São José,Corretiva,"MANGUEIRA 1/2""",Desgaste,1.0,CF 18,735,Carga,0.0,2020,2,2020-2,0.0
79283,2020-02-20 07:00:00,2020-02-20 08:00:00,MANGUEIRA HIDRÁULICA,Fazenda São José,Preventiva,"MANGUEIRA 1/2""",Erro de operação,2.0,CF 18,747,Carga,1.0,2020,2,2020-2,12.0
79283,2020-02-20 07:00:00,2020-02-20 08:00:00,TERMINAL HIDRAULICO,Fazenda São José,Preventiva,TERMINAL FJ 10-8 RETO,Erro de operação,4.0,CF 18,747,Carga,1.0,2020,2,2020-2,0.0
79285,2020-02-20 14:35:00,2020-02-20 15:00:00,MANGUEIRA HIDRÁULICA,Fazenda São José,Preventiva,"MANGUEIRA 1/2""",Mangueira mal acomodada,0.75,CF 18,750,Carga,0.0,2020,2,2020-2,3.0
79285,2020-02-20 14:35:00,2020-02-20 15:00:00,TERMINAL HIDRAULICO,Fazenda São José,Preventiva,TERMINAL FJ 10-8 RETO,Mangueira mal acomodada,2.0,CF 18,750,Carga,0.0,2020,2,2020-2,0.0
79534,2020-02-26 08:20:00,2020-02-26 09:00:00,PEÇAS TMO,Fazenda São José,Corretiva,FILTRO,Danificado,1.0,CF 18,755,Carga,0.0,2020,2,2020-2,5.0
81940,2020-11-11 09:00:00,2020-11-11 11:30:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,Manutenção Troca de óleo do motor e filtro ,2.0,CF 18,1143,Carga,2.0,2020,11,2020-11,388.0
81940,2020-11-11 09:00:00,2020-11-11 11:30:00,OLEOS E LUBRIFICANTES,,Preventiva,OLEO 15W40,Manutenção Troca de óleo do motor e filtro ,20.0,CF 18,1143,Carga,2.0,2020,11,2020-11,0.0
82033,2021-02-11 17:00:00,2021-02-11 18:09:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 1/2""",Estourou a mangueira do rotator na prensa e estourou a mangueira da direção de ficar com atrito na proteção ,2.07,CF 18,1421,Carga,1.0,2021,2,2021-2,278.0
82033,2021-02-11 17:00:00,2021-02-11 18:09:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira do rotator na prensa e estourou a mangueira da direção de ficar com atrito na proteção ,3.0,CF 18,1421,Carga,1.0,2021,2,2021-2,0.0
82033,2021-02-11 17:00:00,2021-02-11 18:09:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 3/8'',Estourou a mangueira do rotator na prensa e estourou a mangueira da direção de ficar com atrito na proteção ,1.0,CF 18,1421,Carga,1.0,2021,2,2021-2,0.0
82297,2021-03-03 17:40:00,2021-03-03 18:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Estourou a mangueira da lança pegou na ponta do fueiro do caminhão ,1.05,CF 18,1481,Carga,0.0,2021,3,2021-3,60.0
82297,2021-03-03 17:40:00,2021-03-03 18:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira da lança pegou na ponta do fueiro do caminhão ,2.0,CF 18,1481,Carga,0.0,2021,3,2021-3,0.0
82340,2021-04-07 11:30:00,2021-04-07 11:55:00,ELETRODOS,,Preventiva,ELETRODO 7018 X 3.25MM,FAZER SOLDA NA GARRA QUE ESTAVA TRINCANDO,2.0,CF 18,1591,Carga,0.0,2021,4,2021-4,110.0
82497,2021-04-04 14:30:00,2021-04-20 14:45:00,ELETRODOS,,Corretiva,"ELETRODO 6013 X 3,25MM",QUEBROU A  HASTE DO COMANDO BEM PROXIMO DA ROSCA FAZER SOLDA,1.0,CF 18,1635,Carga,384.0,2021,4,2021-4,44.0
82624,2021-06-07 14:40:00,2021-06-07 15:10:00,ELETRODOS,,Preventiva,ELETRODO 7018 X 3.25MM,PAROU PARA FAZER SOLDA NA GARRA QUE ESTAVA TRINCADA,2.0,CF 18,1807,Carga,0.0,2021,6,2021-6,172.0
82631,2021-06-29 10:40:00,2021-06-29 13:20:00,ELETRODOS,,Corretiva,"ELETRODO 6013 X 3,25MM",QUEBROU O NIPEL DO PISTÃO DA GARRA RECUPERAR O NIPEL FAZER SOLDA .,2.0,CF 18,1907,Carga,2.0,2021,6,2021-6,100.0
82621,2021-05-27 13:30:00,2021-05-27 18:25:00,INDEFINIDO,,Preventiva,REPARO PIST BRAÇO 7.60,TROCA DOS REPARO DO PISTÃO DO BRAÇO QUE ESTAVA COM VAZAMENTO INTERNO NO PISTÁO DESGASTE POR TEMPO DE USO.,1.0,CF 18,1920,Carga,4.0,2021,5,2021-5,13.0
82672,2021-07-14 13:12:00,2021-07-14 16:50:00,INDEFINIDO,,Corretiva,CAMARA DE AR  TORTUGA TRASEIRA 24.5-32,FUROU O PNEU DO TRATOR TRASEIRO TROCAR CAMARA E O PNEU RECUPERADO,1.0,CF 18,1990,Carga,3.0,2021,7,2021-7,70.0
82671,2021-07-14 09:40:00,2021-07-14 10:15:00,PEÇAS VALTRA,,Corretiva,NIPE/ADAPTADOR VALTRA,QUEBROU O NIPEL DO PISTÃO DA GARRA AO BATER A GARRA ABERTA FALHA NA OPERAÇÃO,1.0,CF 18,1990,Carga,0.0,2021,7,2021-7,0.0
79892,2020-03-26 17:30:00,2020-03-26 18:00:00,MANGUEIRA HIDRÁULICA,Cacimba,Corretiva,"MANGUEIRA 1/2""",Batida no fueiro do caminhão ,2.0,CF 20,24,Carga,0.0,2020,3,2020-3,
79892,2020-03-26 17:30:00,2020-03-26 18:00:00,TERMINAL HIDRAULICO,Cacimba,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Batida no fueiro do caminhão ,4.0,CF 20,24,Carga,0.0,2020,3,2020-3,0.0
79965,2020-05-26 08:00:00,2020-05-26 09:30:00,DIVERSOS,Santa Maria do Jauru,Corretiva,MÃO DE OBRA EM GERAL,Mangueira com vazamento (reaperto de mangueira),1.0,CF 20,45,Carga,1.0,2020,5,2020-5,21.0
81028,2020-08-11 08:30:00,2020-08-14 11:30:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Vazamento nos comandos hidraulicos,1.0,CF 20,126,Carga,75.0,2020,8,2020-8,81.0
81081,2020-09-11 11:40:00,2020-09-11 12:00:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Bateu na galha de teca,1.0,CF 20,149,Carga,0.0,2020,9,2020-9,23.0
81108,2020-09-16 11:00:00,2020-09-16 12:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Bateu na galha de teca,2.0,CF 20,149,Carga,1.0,2020,9,2020-9,0.0
81108,2020-09-16 11:00:00,2020-09-16 12:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Bateu na galha de teca,0.4,CF 20,149,Carga,1.0,2020,9,2020-9,0.0
81332,2020-10-05 17:20:00,2020-10-05 18:30:00,ELETRODOS,,Corretiva,"ELETRODO CROMO NIQUEL 2,5MM",Reajuste na trava da partida,2.0,CF 20,200,Carga,1.0,2020,10,2020-10,51.0
81363,2020-10-28 11:40:00,2020-10-28 12:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Batida na teca ,1.0,CF 20,252,Carga,0.0,2020,10,2020-10,52.0
81363,2020-10-28 11:40:00,2020-10-28 12:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Batida na teca ,2.0,CF 20,252,Carga,0.0,2020,10,2020-10,0.0
81766,2020-12-07 10:00:00,2020-12-07 15:30:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,Troca de oleo,1.0,CF 20,291,Carga,5.0,2020,12,2020-12,39.0
81766,2020-12-07 10:00:00,2020-12-07 15:30:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Troca de oleo,1.0,CF 20,291,Carga,5.0,2020,12,2020-12,0.0
81103,2020-09-08 08:30:00,2020-09-08 09:50:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Vazamento no comando ,1.0,CF 20,328,Carga,1.0,2020,9,2020-9,37.0
81839,2021-01-11 14:00:00,2021-01-11 14:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Mangera imprenso na teca,1.0,CF 20,348,Carga,0.0,2021,1,2021-1,20.0
81839,2021-01-11 14:00:00,2021-01-11 14:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Mangera imprenso na teca,2.0,CF 20,348,Carga,0.0,2021,1,2021-1,0.0
81928,2021-02-02 16:00:00,2021-02-02 16:30:00,PEÇAS VALTRA,,Preventiva,ANEL DE VEDAÇÃO DIVERSOS VALTRA,Anel orig do comando desgastado,1.0,CF 20,434,Carga,0.0,2021,2,2021-2,86.0
82593,2021-06-28 08:30:00,2021-06-28 11:00:00,ELETRODOS,,Corretiva,ELETRODO 7018 X 4.00MM ,Fabricaçao do rabicho pra puxar a prancha,12.0,CF 20,661,Carga,2.0,2021,6,2021-6,227.0
82642,2021-07-09 15:20:00,2021-07-09 17:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Mangueira do rotator,1.07,CF 20,691,Carga,1.0,2021,7,2021-7,30.0
82642,2021-07-09 15:20:00,2021-07-09 17:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Mangueira do rotator,2.0,CF 20,691,Carga,1.0,2021,7,2021-7,0.0
81340,2020-10-08 14:10:00,2020-10-08 15:15:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Vazamento de óleo no comando ,1.0,CF 20,2089,Carga,1.0,2020,10,2020-10,1398.0
81365,2020-10-29 08:30:00,2020-10-29 08:40:00,PEÇAS VALTRA,,Corretiva,ANEL DE VEDAÇÃO DIVERSOS VALTRA,Tempo de uso anel de vedação do comando,1.0,CF 20,2460,Carga,0.0,2020,10,2020-10,371.0
81736,2020-12-11 10:00:00,2020-12-11 10:20:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Bateu na teca,2.0,CF 20,3037,Carga,0.0,2020,12,2020-12,577.0
81054,2020-08-26 13:00:00,2020-08-26 14:20:00,OLEOS E LUBRIFICANTES,,Preventiva,OLEO 15W40,Troca de óleo do motor,27.0,HV 05,2726,Corte,1.0,2020,8,2020-8,
81065,2020-09-03 13:30:00,2020-09-03 18:00:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Mande obra geral,1.0,HV 05,2728,Corte,4.0,2020,9,2020-9,2.0
82433,2020-12-04 10:00:00,2020-12-04 11:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",estourou a mangueira do cabeçote pegou na cepa troca,1.2,HV 05,24460,Corte,1.0,2020,12,2020-12,21732.0
82433,2020-12-04 10:00:00,2020-12-04 11:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',estourou a mangueira do cabeçote pegou na cepa troca,4.0,HV 05,24460,Corte,1.0,2020,12,2020-12,0.0
79425,2020-01-08 10:00:00,2020-01-08 10:30:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 16-16 RETO,Tempo de uso ,1.0,HV 05,26963,Corte,0.0,2020,1,2020-1,2503.0
79425,2020-01-08 10:00:00,2020-01-08 10:30:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 16-16 45°,Tempo de uso ,1.0,HV 05,26963,Corte,0.0,2020,1,2020-1,0.0
79425,2020-01-08 10:00:00,2020-01-08 10:30:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1""",Tempo de uso ,1.3,HV 05,26963,Corte,0.0,2020,1,2020-1,0.0
79426,2020-01-09 09:20:00,2020-01-10 10:30:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 3/4""",Tempo de uso,1.1,HV 05,26978,Corte,25.0,2020,1,2020-1,15.0
79427,2020-01-10 10:00:00,2020-01-10 11:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 16-16 RETO,Tempo de uso,1.0,HV 05,26993,Corte,1.0,2020,1,2020-1,15.0
79427,2020-01-10 10:00:00,2020-01-10 11:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 16-16 45°,Tempo de uso,1.0,HV 05,26993,Corte,1.0,2020,1,2020-1,0.0
79427,2020-01-10 10:00:00,2020-01-10 11:00:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1""",Tempo de uso,2.6,HV 05,26993,Corte,1.0,2020,1,2020-1,0.0
79404,2020-01-22 07:00:00,2020-01-22 07:40:00,DIVERSOS,Paraiso,Corretiva,BATERIAS DIVERSAS,Desgaste,2.0,HV 05,27006,Corte,0.0,2020,1,2020-1,13.0
79361,2020-01-27 15:00:00,2020-01-27 15:50:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 16-16 RETO,Desgaste,1.0,HV 05,27025,Corte,0.0,2020,1,2020-1,19.0
79361,2020-01-27 15:00:00,2020-01-27 15:50:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 16-16 90°,Desgaste,1.0,HV 05,27025,Corte,0.0,2020,1,2020-1,0.0
79361,2020-01-27 15:00:00,2020-01-27 15:50:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1""",Desgaste,2.2,HV 05,27025,Corte,0.0,2020,1,2020-1,0.0
79360,2020-01-27 08:00:00,2020-01-27 15:00:00,PEÇAS HV JD,Paraiso,Corretiva,VEDAÇÃO GIRO F010035,Desgaste,1.0,HV 05,27025,Corte,7.0,2020,1,2020-1,0.0
79368,2020-01-29 17:40:00,2020-01-29 18:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 RETO,Desgaste,1.0,HV 05,27045,Corte,0.0,2020,1,2020-1,20.0
79495,2020-01-30 07:30:00,2020-01-30 07:35:00,PEÇAS KOMATSU,Paraiso,Preventiva,PONTA ESTRELA,Tempo de uso,1.0,HV 05,27045,Corte,0.0,2020,1,2020-1,0.0
79368,2020-01-29 17:40:00,2020-01-29 18:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 45°,Desgaste,1.0,HV 05,27045,Corte,0.0,2020,1,2020-1,0.0
79368,2020-01-29 17:40:00,2020-01-29 18:00:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1/2""",Desgaste,2.6,HV 05,27045,Corte,0.0,2020,1,2020-1,0.0
79378,2020-01-31 12:12:00,2020-01-31 15:00:00,FILTROS,Paraiso,Preventiva,FILTRO RE525523,REVISÃO,1.0,HV 05,27059,Corte,2.0,2020,1,2020-1,14.0
79378,2020-01-31 12:12:00,2020-01-31 15:00:00,FILTROS,Paraiso,Preventiva,FILTRO F304866,REVISÃO,2.0,HV 05,27059,Corte,2.0,2020,1,2020-1,0.0
79378,2020-01-31 12:12:00,2020-01-31 15:00:00,FILTROS,Paraiso,Preventiva,FILTRO RE509672,REVISÃO,1.0,HV 05,27059,Corte,2.0,2020,1,2020-1,0.0
79507,2020-02-07 14:30:00,2020-02-07 15:45:00,TERMINAL HIDRAULICO,Paraiso,Preventiva,TERMINAL FJ 10-8 RETO,Tempo de uso,1.0,HV 05,27090,Corte,1.0,2020,2,2020-2,31.0
79507,2020-02-07 14:30:00,2020-02-07 15:45:00,TERMINAL HIDRAULICO,Paraiso,Preventiva,TERMINAL FJ 10-8 45°,Tempo de uso,1.0,HV 05,27090,Corte,1.0,2020,2,2020-2,0.0
79507,2020-02-07 14:30:00,2020-02-07 15:45:00,MANGUEIRA HIDRÁULICA,Paraiso,Preventiva,"MANGUEIRA 1/2""",Tempo de uso,3.0,HV 05,27090,Corte,1.0,2020,2,2020-2,0.0
79508,2020-02-12 11:15:00,2020-02-12 12:40:00,PEÇAS KOMATSU,Paraiso,Corretiva,PONTA ESTRELA,Desgaste Natural,2.0,HV 05,27115,Corte,1.0,2020,2,2020-2,25.0
79509,2020-02-14 07:00:00,2020-02-14 11:00:00,ELETRODOS,Paraiso,Corretiva,"ELETRODO 6013 X 3,25MM",Batida em Arvore,8.0,HV 05,27125,Corte,4.0,2020,2,2020-2,10.0
79509,2020-02-14 07:00:00,2020-02-14 11:00:00,ELETRODOS,Paraiso,Corretiva,ELETRODO 7018 X 3.25MM,Batida em Arvore,7.0,HV 05,27125,Corte,4.0,2020,2,2020-2,0.0
79510,2020-02-14 07:00:00,2020-02-14 08:00:00,CONJUNTO DE CORTE,Paraiso,Preventiva,CORRENTE 11H-3/4'',Tempo de Uso,2.0,HV 05,27125,Corte,1.0,2020,2,2020-2,0.0
81036,2020-08-21 08:30:00,2020-08-21 09:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/8""",Batida na galha,1.5,HV 05,27144,Corte,0.0,2020,8,2020-8,19.0
81055,2020-08-24 08:30:00,2020-08-24 09:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/8""",Bateu na galha da máquina ,1.5,HV 05,27144,Corte,0.0,2020,8,2020-8,0.0
